game_pk,date,away_team,home_team,venue,day_night,away_runs,home_runs,total_runs,total_hr,weather_raw,wind_raw,season
661503,2022-07-23,Los Angeles Angels,Atlanta Braves,Truist Park,night,2,7,9,2,"82 degrees, Partly Cloudy.","7 mph, R To L.",2022
662436,2022-07-23,Miami Marlins,Pittsburgh Pirates,PNC Park,night,0,1,1,0,"73 degrees, Partly Cloudy.","10 mph, Out To LF.",2022
661556,2022-07-24,Chicago Cubs,Philadelphia Phillies,Citizens Bank Park,day,4,3,7,4,"94 degrees, Sunny.","3 mph, L To R.",2022
663305,2022-07-24,Washington Nationals,Arizona Diamondbacks,Chase Field,night,2,7,9,2,"73 degrees, Roof Closed.","0 mph, None.",2022
662348,2022-07-24,Texas Rangers,Oakland Athletics,Oakland Coliseum,night,1,3,4,0,"67 degrees, Clear.","14 mph, Out To RF.",2022
661407,2022-07-24,Cleveland Guardians,Chicago White Sox,Guaranteed Rate Field,day,3,6,9,5,"82 degrees, Cloudy.","7 mph, In From RF.",2022
663059,2022-07-24,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,day,3,6,9,3,"92 degrees, Overcast.","15 mph, Out To LF.",2022
661502,2022-07-24,Los Angeles Angels,Atlanta Braves,Truist Park,day,9,1,10,1,"88 degrees, Partly Cloudy.","2 mph, Calm.",2022
662357,2022-07-24,Miami Marlins,Pittsburgh Pirates,PNC Park,day,6,5,11,2,"89 degrees, Sunny.","13 mph, Out To LF.",2022
661056,2022-07-24,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,day,6,0,6,1,"97 degrees, Sunny.","6 mph, Out To LF.",2022
662901,2022-07-24,Minnesota Twins,Detroit Tigers,Comerica Park,day,9,1,10,0,"82 degrees, Cloudy.","13 mph, R To L.",2022
661184,2022-07-24,Colorado Rockies,Milwaukee Brewers,American Family Field,day,9,10,19,3,"81 degrees, Partly Cloudy.","9 mph, In From RF.",2022
663220,2022-07-24,Toronto Blue Jays,Boston Red Sox,Fenway Park,day,8,4,12,1,"98 degrees, Partly Cloudy.","23 mph, Out To CF.",2022
661055,2022-07-25,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards,night,1,5,6,1,"85 degrees, Cloudy.","4 mph, Out To CF.",2022
662682,2022-07-24,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,day,4,7,11,1,"82 degrees, Sunny.","5 mph, L To R.",2022
662343,2022-07-24,Texas Rangers,Oakland Athletics,Oakland Coliseum,day,11,8,19,6,"71 degrees, Sunny.","13 mph, Out To RF.",2022
663316,2022-07-24,Washington Nationals,Arizona Diamondbacks,Chase Field,day,4,3,7,0,"74 degrees, Roof Closed.","0 mph, None.",2022
662145,2022-07-24,Houston Astros,Seattle Mariners,T-Mobile Park,day,8,5,13,3,"71 degrees, Partly Cloudy.","5 mph, Out To RF.",2022
661555,2022-07-25,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,night,4,6,10,1,"85 degrees, Partly Cloudy.","9 mph, Out To CF.",2022
661065,2022-07-26,Pittsburgh Pirates,Chicago Cubs,Wrigley Field,night,2,3,5,1,"71 degrees, Clear.","7 mph, In From RF.",2022
662656,2022-07-24,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,day,2,4,6,1,"91 degrees, Partly Cloudy.","8 mph, L To R.",2022
662655,2022-07-26,Los Angeles Angels,Kansas City Royals,Kauffman Stadium,night,0,7,7,1,"70 degrees, Cloudy.","11 mph, L To R.",2022
661231,2022-07-26,Colorado Rockies,Milwaukee Brewers,American Family Field,night,2,0,2,1,"74 degrees, Partly Cloudy.","0 mph, Calm.",2022
663315,2022-07-26,San Francisco Giants,Arizona Diamondbacks,Chase Field,night,0,7,7,0,"96 degrees, Roof Closed.","0 mph, None.",2022
662347,2022-07-26,Houston Astros,Oakland Athletics,Oakland Coliseum,night,5,7,12,4,"66 degrees, Clear.","16 mph, Out To RF.",2022
663046,2022-07-25,Miami Marlins,Cincinnati Reds,Great American Ball Park,night,2,11,13,2,"80 degrees, Cloudy.","7 mph, Out To CF.",2022
662576,2022-07-26,Washington Nationals,Los Angeles Dodgers,Dodger Stadium,night,4,1,5,2,"72 degrees, Partly Cloudy.","7 mph, Out To RF.",2022
662458,2022-07-24,San Diego Padres,New York Mets,Citi Field,night,5,8,13,1,"90 degrees, Partly Cloudy.","12 mph, Out To CF.",2022
663219,2022-07-25,Cleveland Guardians,Boston Red Sox,Fenway Park,night,1,3,4,0,"87 degrees, Partly Cloudy.","7 mph, Out To RF.",2022
661064,2022-07-26,Pittsburgh Pirates,Chicago Cubs,Wrigley Field,day,2,4,6,2,"79 degrees, Sunny.","9 mph, R To L.",2022
662813,2022-07-26,San Diego Padres,Detroit Tigers,Comerica Park,night,6,4,10,1,"79 degrees, Partly Cloudy.","9 mph, In From LF.",2022
661563,2022-07-26,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,night,6,3,9,4,"79 degrees, Partly Cloudy.","6 mph, Out To RF.",2022
661716,2022-07-26,St. Louis Cardinals,Toronto Blue Jays,Rogers Centre,night,3,10,13,4,"71 degrees, Cloudy.","4 mph, Out To CF.",2022
662166,2022-07-26,Texas Rangers,Seattle Mariners,T-Mobile Park,night,3,4,7,3,"80 degrees, Clear.","2 mph, L To R.",2022
663203,2022-07-26,Cleveland Guardians,Boston Red Sox,Fenway Park,night,8,3,11,2,"80 degrees, Clear.","13 mph, Out To RF.",2022
662438,2022-07-26,New York Yankees,New York Mets,Citi Field,night,3,6,9,4,"82 degrees, Partly Cloudy.","7 mph, Out To RF.",2022
662809,2022-07-25,San Diego Padres,Detroit Tigers,Comerica Park,night,4,12,16,5,"77 degrees, Partly Cloudy.","10 mph, Out To LF.",2022
661054,2022-07-26,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards,night,3,5,8,4,"79 degrees, Overcast.","1 mph, In From RF.",2022
663029,2022-07-26,Miami Marlins,Cincinnati Reds,Great American Ball Park,night,2,1,3,1,"81 degrees, Partly Cloudy.","7 mph, Varies.",2022
662653,2022-07-27,Los Angeles Angels,Kansas City Royals,Kauffman Stadium,night,6,0,6,2,"75 degrees, Overcast.","7 mph, L To R.",2022
662346,2022-07-27,Houston Astros,Oakland Athletics,Oakland Coliseum,night,3,5,8,2,"66 degrees, Clear.","16 mph, Out To RF.",2022
661079,2022-07-27,Chicago White Sox,Colorado Rockies,Coors Field,night,2,1,3,1,"81 degrees, Partly Cloudy.","9 mph, Out To CF.",2022
661281,2022-07-27,Minnesota Twins,Milwaukee Brewers,American Family Field,night,6,7,13,5,"77 degrees, Clear.","12 mph, In From CF.",2022
662184,2022-07-27,Texas Rangers,Seattle Mariners,T-Mobile Park,night,4,5,9,2,"84 degrees, Clear.","2 mph, Out To RF.",2022
663314,2022-07-27,San Francisco Giants,Arizona Diamondbacks,Chase Field,night,3,7,10,3,"73 degrees, Roof Closed.","0 mph, None.",2022
662573,2022-07-27,Washington Nationals,Los Angeles Dodgers,Dodger Stadium,night,8,3,11,3,"72 degrees, Clear.","6 mph, L To R.",2022
661078,2022-07-27,Chicago White Sox,Colorado Rockies,Coors Field,day,5,6,11,1,"83 degrees, Partly Cloudy.","6 mph, In From LF.",2022
662565,2022-07-27,Washington Nationals,Los Angeles Dodgers,Dodger Stadium,day,1,7,8,0,"80 degrees, Partly Cloudy.","2 mph, Calm.",2022
661249,2022-07-27,Minnesota Twins,Milwaukee Brewers,American Family Field,day,4,10,14,5,"74 degrees, Roof Closed.","0 mph, Calm.",2022
662165,2022-07-27,Texas Rangers,Seattle Mariners,T-Mobile Park,day,2,4,6,1,"77 degrees, Sunny.","0 mph, Calm.",2022
662900,2022-07-27,San Diego Padres,Detroit Tigers,Comerica Park,day,3,4,7,0,"73 degrees, Rain.","6 mph, In From CF.",2022
661554,2022-07-27,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,day,2,7,9,1,"85 degrees, Partly Cloudy.","2 mph, Out To CF.",2022
661715,2022-07-27,St. Louis Cardinals,Toronto Blue Jays,Rogers Centre,night,6,1,7,2,"73 degrees, Cloudy.","9 mph, Out To CF.",2022
662420,2022-07-27,New York Yankees,New York Mets,Citi Field,night,2,3,5,2,"80 degrees, Overcast.","9 mph, Out To LF.",2022
662652,2022-07-27,Los Angeles Angels,Kansas City Royals,Kauffman Stadium,day,4,0,4,0,"81 degrees, Sunny.","5 mph, R To L.",2022
663294,2022-07-27,San Francisco Giants,Arizona Diamondbacks,Chase Field,day,3,5,8,2,"72 degrees, Roof Closed.","1 mph, None.",2022
662345,2022-07-27,Houston Astros,Oakland Athletics,Oakland Coliseum,day,2,4,6,3,"68 degrees, Sunny.","12 mph, Out To RF.",2022
662326,2022-07-28,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,night,8,7,15,2,"85 degrees, Clear.","10 mph, Out To CF.",2022
663027,2022-07-28,Miami Marlins,Cincinnati Reds,Great American Ball Park,day,7,6,13,3,"86 degrees, Partly Cloudy.","7 mph, Out To LF.",2022
663191,2022-07-27,Cleveland Guardians,Boston Red Sox,Fenway Park,night,7,6,13,3,"72 degrees, Partly Cloudy.","9 mph, In From RF.",2022
663028,2022-07-27,Miami Marlins,Cincinnati Reds,Great American Ball Park,night,3,5,8,2,"83 degrees, Partly Cloudy.","10 mph, Varies.",2022
661053,2022-07-27,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards,night,6,4,10,3,"89 degrees, Cloudy.","6 mph, Out To RF.",2022
663380,2022-07-29,Texas Rangers,Los Angeles Angels,Angel Stadium,night,2,0,2,1,"79 degrees, Partly Cloudy.","9 mph, Out To CF.",2022
661714,2022-07-28,Detroit Tigers,Toronto Blue Jays,Rogers Centre,night,3,5,8,4,"80 degrees, Partly Cloudy.","17 mph, L To R.",2022
661052,2022-07-28,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards,day,0,3,3,1,"89 degrees, Cloudy.","7 mph, Out To RF.",2022
661257,2022-07-28,Kansas City Royals,New York Yankees,Yankee Stadium,night,0,1,1,1,"82 degrees, Partly Cloudy.","9 mph, R To L.",2022
661077,2022-07-29,Los Angeles Dodgers,Colorado Rockies,Coors Field,night,13,0,13,0,"76 degrees, Cloudy.","4 mph, Out To LF.",2022
662435,2022-07-29,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,night,4,2,6,2,"80 degrees, Partly Cloudy.","6 mph, Out To LF.",2022
663200,2022-07-28,Cleveland Guardians,Boston Red Sox,Fenway Park,night,2,4,6,2,"81 degrees, Overcast.","16 mph, Out To CF.",2022
662477,2022-07-29,St. Louis Cardinals,Washington Nationals,Nationals Park,night,6,2,8,2,"78 degrees, Cloudy.","4 mph, In From LF.",2022
661372,2022-07-29,New York Mets,Miami Marlins,loanDepot park,night,6,4,10,2,"72 degrees, Roof Closed.","0 mph, None.",2022
663026,2022-07-29,Baltimore Orioles,Cincinnati Reds,Great American Ball Park,night,6,2,8,2,"82 degrees, Clear.","12 mph, Out To LF.",2022
662907,2022-07-29,Seattle Mariners,Houston Astros,Minute Maid Park,night,2,4,6,1,"73 degrees, Roof Closed.","0 mph, None.",2022
661713,2022-07-29,Detroit Tigers,Toronto Blue Jays,Rogers Centre,night,4,2,6,2,"79 degrees, Partly Cloudy.","17 mph, In From LF.",2022
662745,2022-07-30,Seattle Mariners,Houston Astros,Minute Maid Park,night,1,11,12,4,"73 degrees, Roof Closed.","0 mph, None.",2022
661871,2022-07-29,Cleveland Guardians,Tampa Bay Rays,Tropicana Field,night,4,1,5,1,"72 degrees, Dome.","0 mph, None.",2022
662058,2022-07-29,Chicago Cubs,San Francisco Giants,Oracle Park,night,2,4,6,1,"60 degrees, Overcast.","18 mph, Out To CF.",2022
662057,2022-07-30,Chicago Cubs,San Francisco Giants,Oracle Park,night,4,2,6,2,"60 degrees, Overcast.","15 mph, Varies.",2022
661406,2022-07-30,Oakland Athletics,Chicago White Sox,Guaranteed Rate Field,night,7,3,10,5,"78 degrees, Partly Cloudy.","6 mph, L To R.",2022
661256,2022-07-29,Kansas City Royals,New York Yankees,Yankee Stadium,night,5,11,16,4,"83 degrees, Overcast.","8 mph, Out To RF.",2022
663190,2022-07-29,Milwaukee Brewers,Boston Red Sox,Fenway Park,night,4,1,5,0,"89 degrees, Partly Cloudy.","14 mph, Out To RF.",2022
662268,2022-07-30,Minnesota Twins,San Diego Padres,Petco Park,night,1,10,11,6,"72 degrees, Partly Cloudy.","5 mph, L To R.",2022
661076,2022-07-30,Los Angeles Dodgers,Colorado Rockies,Coors Field,night,5,4,9,2,"77 degrees, Clear.","7 mph, Out To LF.",2022
661501,2022-07-29,Arizona Diamondbacks,Atlanta Braves,Truist Park,night,2,5,7,2,"79 degrees, Cloudy.","7 mph, R To L.",2022
663192,2022-07-30,Milwaukee Brewers,Boston Red Sox,Fenway Park,day,9,4,13,3,"87 degrees, Partly Cloudy.","14 mph, L To R.",2022
661870,2022-07-30,Cleveland Guardians,Tampa Bay Rays,Tropicana Field,day,4,6,10,3,"72 degrees, Dome.","0 mph, None.",2022
663379,2022-07-30,Texas Rangers,Los Angeles Angels,Angel Stadium,night,7,2,9,0,"77 degrees, Clear.","12 mph, R To L.",2022
661255,2022-07-30,Kansas City Royals,New York Yankees,Yankee Stadium,day,2,8,10,3,"86 degrees, Sunny.","11 mph, R To L.",2022
661712,2022-07-30,Detroit Tigers,Toronto Blue Jays,Rogers Centre,day,3,5,8,1,"75 degrees, Partly Cloudy.","10 mph, R To L.",2022
661499,2022-07-30,Arizona Diamondbacks,Atlanta Braves,Truist Park,night,2,6,8,3,"73 degrees, Overcast.","2 mph, L To R.",2022
662476,2022-07-30,St. Louis Cardinals,Washington Nationals,Nationals Park,night,6,7,13,4,"87 degrees, Partly Cloudy.","5 mph, Calm.",2022
662112,2022-07-31,Chicago Cubs,San Francisco Giants,Oracle Park,night,4,5,9,2,"62 degrees, Cloudy.","14 mph, Out To CF.",2022
662989,2022-07-31,Los Angeles Dodgers,Colorado Rockies,Coors Field,night,3,5,8,1,"92 degrees, Partly Cloudy.","5 mph, Out To LF.",2022
662738,2022-07-30,Seattle Mariners,Houston Astros,Minute Maid Park,night,5,4,9,1,"73 degrees, Roof Closed.","0 mph, None.",2022
661371,2022-07-30,New York Mets,Miami Marlins,loanDepot park,night,4,0,4,3,"72 degrees, Dome.","0 mph, None.",2022
662415,2022-07-30,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,night,2,1,3,2,"83 degrees, Partly Cloudy.","7 mph, Out To CF.",2022
663025,2022-07-30,Baltimore Orioles,Cincinnati Reds,Great American Ball Park,night,2,8,10,3,"81 degrees, Cloudy.","3 mph, In From CF.",2022
663378,2022-07-31,Texas Rangers,Los Angeles Angels,Angel Stadium,night,7,9,16,3,"81 degrees, Clear.","11 mph, Out To CF.",2022
661711,2022-07-31,Detroit Tigers,Toronto Blue Jays,Rogers Centre,day,1,4,5,2,"73 degrees, Sunny.","7 mph, Out To CF.",2022
662196,2022-07-30,Minnesota Twins,San Diego Padres,Petco Park,day,7,4,11,4,"76 degrees, Partly Cloudy.","9 mph, L To R.",2022
662475,2022-07-31,St. Louis Cardinals,Washington Nationals,Nationals Park,day,5,0,5,2,"86 degrees, Cloudy.","9 mph, Out To LF.",2022
663189,2022-07-31,Milwaukee Brewers,Boston Red Sox,Fenway Park,day,2,7,9,1,"83 degrees, Partly Cloudy.","8 mph, Out To CF.",2022
661451,2022-07-30,Oakland Athletics,Chicago White Sox,Guaranteed Rate Field,night,2,3,5,3,"80 degrees, Partly Cloudy.","6 mph, In From RF.",2022
661254,2022-07-31,Kansas City Royals,New York Yankees,Yankee Stadium,day,8,6,14,4,"82 degrees, Partly Cloudy.","7 mph, Out To CF.",2022
662414,2022-07-31,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,day,8,2,10,2,"75 degrees, Overcast.","4 mph, In From LF.",2022
661498,2022-07-31,Arizona Diamondbacks,Atlanta Braves,Truist Park,day,0,1,1,0,"87 degrees, Partly Cloudy.","9 mph, R To L.",2022
662988,2022-07-31,Los Angeles Dodgers,Colorado Rockies,Coors Field,day,7,3,10,2,"91 degrees, Partly Cloudy.","7 mph, R To L.",2022
663024,2022-07-31,Baltimore Orioles,Cincinnati Reds,Great American Ball Park,day,2,3,5,2,"76 degrees, Overcast.","6 mph, Varies.",2022
662071,2022-07-31,Chicago Cubs,San Francisco Giants,Oracle Park,day,0,4,4,0,"66 degrees, Cloudy.","14 mph, Out To CF.",2022
661869,2022-07-31,Cleveland Guardians,Tampa Bay Rays,Tropicana Field,day,5,3,8,0,"72 degrees, Dome.","0 mph, None.",2022
662918,2022-07-31,Seattle Mariners,Houston Astros,Minute Maid Park,day,2,3,5,1,"73 degrees, Roof Closed.","0 mph, None.",2022
661369,2022-08-01,Cincinnati Reds,Miami Marlins,loanDepot park,night,3,1,4,0,"72 degrees, Roof Closed.","0 mph, None.",2022
661370,2022-07-31,New York Mets,Miami Marlins,loanDepot park,day,9,3,12,1,"72 degrees, Dome.","0 mph, None.",2022
662267,2022-07-31,Minnesota Twins,San Diego Padres,Petco Park,day,2,3,5,3,"79 degrees, Partly Cloudy.","9 mph, L To R.",2022
661820,2022-08-02,Baltimore Orioles,Texas Rangers,Globe Life Field,night,7,2,9,3,"75 degrees, Roof Closed.","0 mph, None.",2022
662737,2022-08-02,Boston Red Sox,Houston Astros,Minute Maid Park,night,3,2,5,1,"73 degrees, Roof Closed.","0 mph, None.",2022
661388,2022-07-31,Oakland Athletics,Chicago White Sox,Guaranteed Rate Field,day,1,4,5,3,"83 degrees, Sunny.","9 mph, In From RF.",2022
662224,2022-08-02,Colorado Rockies,San Diego Padres,Petco Park,night,1,4,5,2,"77 degrees, Partly Cloudy.","7 mph, L To R.",2022
661387,2022-08-02,Kansas City Royals,Chicago White Sox,Guaranteed Rate Field,night,2,1,3,2,"85 degrees, Partly Cloudy.","12 mph, Out To RF.",2022
662474,2022-08-01,New York Mets,Washington Nationals,Nationals Park,night,7,3,10,3,"86 degrees, Partly Cloudy.","6 mph, Out To RF.",2022
662947,2022-08-01,Arizona Diamondbacks,Cleveland Guardians,Progressive Field,night,5,6,11,4,"84 degrees, Cloudy.","9 mph, Out To RF.",2022
662070,2022-08-02,Los Angeles Dodgers,San Francisco Giants,Oracle Park,night,8,2,10,3,"69 degrees, Partly Cloudy.","12 mph, Varies.",2022
661268,2022-08-01,Seattle Mariners,New York Yankees,Yankee Stadium,night,2,7,9,5,"77 degrees, Partly Cloudy.","5 mph, Out To CF.",2022
662220,2022-08-03,Colorado Rockies,San Diego Padres,Petco Park,night,2,3,5,1,"74 degrees, Clear.","9 mph, L To R.",2022
661253,2022-08-02,Seattle Mariners,New York Yankees,Yankee Stadium,night,8,6,14,6,"87 degrees, Partly Cloudy.","10 mph, Out To LF.",2022
661671,2022-08-01,Detroit Tigers,Minnesota Twins,Target Field,night,3,5,8,1,"82 degrees, Clear.","7 mph, Out To RF.",2022
661368,2022-08-02,Cincinnati Reds,Miami Marlins,loanDepot park,night,2,1,3,0,"72 degrees, Roof Closed.","0 mph, None.",2022
663377,2022-07-31,Texas Rangers,Los Angeles Angels,Angel Stadium,day,5,2,7,0,"82 degrees, Cloudy.","6 mph, Out To CF.",2022
662250,2022-08-02,Colorado Rockies,San Diego Padres,Petco Park,day,5,13,18,4,"78 degrees, Sunny.","11 mph, L To R.",2022
662298,2022-08-02,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,night,3,5,8,4,"82 degrees, Partly Cloudy.","8 mph, Out To LF.",2022
661661,2022-08-02,Detroit Tigers,Minnesota Twins,Target Field,night,5,3,8,1,"93 degrees, Partly Cloudy.","14 mph, Out To LF.",2022
662529,2022-08-02,New York Mets,Washington Nationals,Nationals Park,night,1,5,6,4,"90 degrees, Partly Cloudy.","3 mph, L To R.",2022
662941,2022-08-02,Arizona Diamondbacks,Cleveland Guardians,Progressive Field,night,6,3,9,2,"77 degrees, Clear.","3 mph, In From RF.",2022
661496,2022-08-02,Philadelphia Phillies,Atlanta Braves,Truist Park,night,1,13,14,2,"90 degrees, Partly Cloudy.","6 mph, R To L.",2022
661386,2022-08-03,Kansas City Royals,Chicago White Sox,Guaranteed Rate Field,night,2,9,11,2,"88 degrees, Clear.","9 mph, In From RF.",2022
663376,2022-08-03,Oakland Athletics,Los Angeles Angels,Angel Stadium,night,1,3,4,1,"84 degrees, Clear.","8 mph, Out To CF.",2022
661959,2022-08-02,Chicago Cubs,St. Louis Cardinals,Busch Stadium,night,0,6,6,3,"85 degrees, Clear.","11 mph, Out To LF.",2022
661868,2022-08-02,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field,night,3,1,4,1,"72 degrees, Dome.","0 mph, None.",2022
662736,2022-08-03,Boston Red Sox,Houston Astros,Minute Maid Park,night,2,1,3,1,"73 degrees, Roof Closed.","0 mph, None.",2022
662056,2022-08-03,Los Angeles Dodgers,San Francisco Giants,Oracle Park,night,9,5,14,2,"64 degrees, Cloudy.","18 mph, Out To CF.",2022
661500,2022-08-03,Philadelphia Phillies,Atlanta Braves,Truist Park,day,3,1,4,2,"81 degrees, Cloudy.","2 mph, Varies.",2022
661819,2022-08-03,Baltimore Orioles,Texas Rangers,Globe Life Field,night,8,2,10,3,"75 degrees, Roof Closed.","0 mph, None.",2022
662725,2022-08-03,Boston Red Sox,Houston Astros,Minute Maid Park,day,1,6,7,2,"73 degrees, Roof Closed.","0 mph, None.",2022
661293,2022-08-03,Seattle Mariners,New York Yankees,Yankee Stadium,day,7,3,10,5,"85 degrees, Sunny.","7 mph, Out To LF.",2022
